timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1635688800,Oct 31 2021 - 2:00pm,complete,0.0,Genoa,Venezia,Maurizio Mariani,11,0.5,0.67,0.89,0.68,0,0,0,0,0,0,0,0,12,4,1,0,3,0,1,0,2,1,20,7,5,3,15,4,15,13,63,37,1.47,1.21,2.25,0.83,3.34,75,100,75,34,13,21,71,79,100,6.5,6.75,2.02,3.63,3.79,1.3,1.8,3.3,6.5,1.75,2.05,Stadio Comunale Luigi Ferraris (Genova)
1635688800,Oct 31 2021 - 2:00pm,complete,0.0,Sassuolo,Empoli,Luca Massimi,11,1.4,2.25,1.26,1.26,1,2,3,1,1,0,43,"83,90'2",4,6,4,0,2,0,1,3,0,2,17,20,7,7,10,13,15,12,58,42,1.73,1.45,1.92,2.11,2.28,33,58,33,23,13,23,70,33,78,10.8,4.5,1.67,3.91,4.09,1.16,1.48,2.2,4.0,1.5,2.6,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1635699600,Oct 31 2021 - 5:00pm,complete,0.0,Salernitana,Napoli,Michael Fabbri,11,0.8,2.6,0.79,2.26,0,1,1,0,0,0,0,61,4,4,0,1,2,1,0,1,1,2,10,17,4,5,6,12,13,13,37,63,1.37,1.8,1.14,1.87,3.0,40,70,70,50,10,50,60,50,90,9.6,4.0,11.0,5.0,1.3,1.18,1.57,2.35,4.33,1.75,2.05,Stadio Arechi (Salerno)
1635709500,Oct 31 2021 - 7:45pm,complete,51001.0,Roma,AC Milan,Fabio Maresca,11,2.6,2.6,1.89,2.42,1,2,3,1,0,1,90'3,"25,57",5,2,4,0,6,1,2,2,2,5,26,11,7,6,19,5,18,13,50,50,1.66,1.84,2.51,1.32,2.7,60,70,50,30,20,20,80,50,70,8.6,5.2,2.45,3.5,2.8,1.22,1.61,2.8,5.0,1.58,2.35,Stadio Olimpico (Roma)
1635795900,Nov 01 2021 - 7:45pm,complete,0.0,Bologna,Cagliari,Davide Massa,11,2.0,0.25,1.47,0.79,2,0,2,0,0,0,"49,90'6",0,5,2,3,0,2,1,1,2,0,3,10,11,4,4,6,7,10,10,57,43,1.62,0.89,1.26,1.22,3.65,55,90,78,55,33,45,70,43,88,8.05,6.15,1.91,3.6,4.2,1.23,1.67,2.7,4.85,1.62,2.2,Stadio Renato Dall'Ara (Bologna)
1636141500,Nov 05 2021 - 7:45pm,complete,0.0,Empoli,Genoa,Luca Pairetto,12,0.5,0.83,0.89,0.58,2,2,4,1,0,1,"62,71","13,89",4,5,0,0,4,0,0,0,1,3,6,12,3,8,3,4,7,21,52,48,1.84,1.47,0.93,1.55,3.67,67,92,75,59,33,42,75,75,92,9.67,5.33,2.1,3.65,3.35,1.2,1.53,2.65,4.75,1.53,2.38,Stadio Carlo Castellani (Empoli)
1636207200,Nov 06 2021 - 2:00pm,complete,0.0,Spezia,Torino,Daniele Orsato,12,0.8,0.8,0.95,1.11,1,0,1,0,0,0,58,0,2,3,3,0,3,0,0,3,1,2,8,11,4,2,4,9,15,18,41,59,1.59,1.35,1.05,1.28,2.2,60,60,40,10,10,10,40,60,90,8.0,5.8,2.97,3.55,2.31,1.28,1.85,3.1,5.5,1.67,2.1,Stadio Alberto Picco (La Spezia)
1636218000,Nov 06 2021 - 5:00pm,complete,0.0,Juventus,Fiorentina,Simone Sozza,12,1.4,1.5,1.84,1.11,1,0,1,0,0,0,90'1,0,5,5,2,0,3,1,1,1,1,3,12,7,4,2,8,5,15,15,50,50,1.61,1.35,1.33,0.91,2.29,55,55,45,19,10,10,84,45,64,9.0,6.03,1.55,4.45,5.5,1.24,1.64,2.9,5.5,1.7,2.05,Allianz Stadium (Torino)
1636227900,Nov 06 2021 - 7:45pm,complete,0.0,Cagliari,Atalanta,Marco Piccinini,12,0.83,2.6,0.79,2.05,1,2,3,3,1,2,27,"6,43",2,7,1,0,1,0,1,0,1,0,8,20,2,9,6,11,10,9,37,63,1.5,1.73,0.88,2.43,3.37,82,90,74,55,19,30,82,54,100,9.43,5.7,4.95,4.4,1.61,1.18,1.59,2.43,4.2,1.62,2.2,Unipol Domus (Cagliari)
1636284600,Nov 07 2021 - 11:30am,complete,0.0,Venezia,Roma,Gianluca Aureliano,12,1.0,1.2,0.74,1.42,3,2,5,3,1,2,"3,65,74","43,45'2",4,11,2,0,2,0,0,2,1,1,14,28,8,9,6,19,12,17,39,61,1.2,2.23,1.63,2.96,2.93,68,78,65,30,20,10,68,78,78,11.85,6.4,5.0,4.1,1.6,1.2,1.62,2.65,4.75,1.75,2.0,Stadio Pierluigi Penzo (Venezia)
1636293600,Nov 07 2021 - 2:00pm,complete,0.0,Sampdoria,Bologna,Gianluca Manganiello,12,0.83,0.4,1.11,0.95,1,2,3,0,0,0,77,"47,78",6,5,4,0,1,0,2,2,1,0,14,16,7,8,7,8,16,11,46,54,1.49,1.49,1.74,1.8,3.64,64,82,72,54,29,72,80,47,82,9.53,6.93,2.75,3.35,2.65,1.22,1.53,2.31,5.0,1.57,2.25,Stadio Comunale Luigi Ferraris (Genova)
1636293600,Nov 07 2021 - 2:00pm,complete,0.0,Udinese,Sassuolo,Federico Dionisi,12,1.0,1.4,1.32,1.37,3,2,5,4,2,2,"8,39,51","15,28",1,5,2,1,3,0,1,2,1,2,14,12,5,6,9,6,14,16,37,63,1.61,1.62,1.5,1.43,3.14,75,92,75,37,10,37,92,64,82,8.17,4.63,2.3,3.5,3.2,1.26,1.73,3.0,5.5,1.57,2.25,Dacia Arena (Udine)
1636304400,Nov 07 2021 - 5:00pm,complete,0.0,Lazio,Salernitana,Antonio Rapuano,12,2.6,0.6,1.89,0.84,3,0,3,2,2,0,"31,36,69",0,5,1,1,0,2,0,1,0,1,1,18,7,6,0,12,7,7,14,61,39,1.9,1.58,1.94,0.72,3.7,70,80,80,60,30,20,70,80,100,9.6,5.0,1.34,5.35,9.2,1.15,1.52,2.38,4.0,1.91,1.91,Stadio Olimpico (Roma)
1636304400,Nov 07 2021 - 5:00pm,complete,0.0,Napoli,Hellas Verona,Giovanni Ayroldi,12,3.0,0.6,1.89,1.21,1,1,2,2,1,1,18,13,3,2,2,0,5,2,1,1,1,6,18,12,2,4,16,8,14,20,58,42,1.97,1.23,1.61,1.25,2.9,50,80,50,30,20,30,70,40,100,9.0,4.6,1.34,5.25,9.7,1.18,1.57,2.4,4.33,1.8,1.95,Stadio Diego Armando Maradona (Napoli)
1636314300,Nov 07 2021 - 7:45pm,complete,0.0,AC Milan,Inter Milan,Daniele Doveri,12,3.0,2.17,2.11,2.05,1,1,2,2,1,1,17,11,4,8,1,0,0,0,1,0,0,0,17,14,6,3,11,11,15,12,51,49,1.8,1.97,1.85,1.45,3.25,62,90,62,54,20,29,90,54,80,10.3,4.53,3.02,3.7,2.29,1.22,1.62,2.7,5.0,1.57,2.25,Stadio Giuseppe Meazza (Milano)
1637416800,Nov 20 2021 - 2:00pm,complete,0.0,Atalanta,Spezia,Rosario Abisso,13,1.0,0.67,1.05,0.95,5,2,7,4,3,1,"18,38,41,83,89","11,90'1",0,6,2,0,3,0,1,1,2,1,15,9,10,6,5,3,10,11,51,49,1.86,1.3,1.97,1.22,3.42,75,92,84,42,17,50,84,67,84,12.33,4.5,1.29,6.3,9.1,1.11,1.36,1.95,3.2,1.7,2.05,Gewiss Stadium (Bergamo)
1637427600,Nov 20 2021 - 5:00pm,complete,0.0,Lazio,Juventus,Marco Di Bello,13,2.67,1.33,1.89,1.84,0,2,2,1,0,1,0,"23,83",3,2,3,0,1,0,1,2,1,0,3,9,2,6,1,3,12,15,58,42,1.91,1.59,1.01,1.23,3.5,75,83,75,50,25,50,83,59,100,9.67,3.83,2.78,3.76,2.43,1.28,1.6,3.1,6.0,1.62,2.2,Stadio Olimpico (Roma)
1637437500,Nov 20 2021 - 7:45pm,complete,0.0,Fiorentina,AC Milan,Marco Guida,13,1.8,2.67,2.16,2.42,4,3,7,2,2,0,"15,45'1,60,85","62,67,90'6",5,6,1,0,1,0,0,1,0,1,9,14,6,8,3,6,6,10,45,55,2.02,1.76,1.21,1.89,3.27,72,92,84,27,17,37,92,64,92,8.37,5.6,3.01,3.62,2.33,1.28,1.71,3.2,6.0,1.7,2.05,Stadio Artemio Franchi (Firenze)
1637494200,Nov 21 2021 - 11:30am,complete,0.0,Sassuolo,Cagliari,Niccolò Baroni,13,1.17,0.2,1.26,0.79,2,2,4,2,1,1,"37,51","40,56",6,5,1,0,2,0,0,1,2,0,22,12,5,5,17,7,13,10,60,40,1.76,0.95,1.96,1.33,2.6,45,75,55,29,10,29,65,45,82,7.7,5.33,1.69,3.78,4.09,1.19,1.69,2.45,4.33,1.62,2.2,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1637503200,Nov 21 2021 - 2:00pm,complete,0.0,Bologna,Venezia,Daniele Chiffi,13,2.17,0.71,1.47,0.68,0,1,1,0,0,0,0,61,17,0,0,0,3,0,0,0,0,3,22,9,7,6,15,3,6,9,67,33,1.56,1.15,2.51,1.15,2.9,47,85,55,32,17,24,45,69,93,8.81,7.19,1.6,3.9,4.6,1.24,1.61,2.9,5.5,1.75,2.0,Stadio Renato Dall'Ara (Bologna)
1637503200,Nov 21 2021 - 2:00pm,complete,0.0,Salernitana,Sampdoria,Piero Giacomelli,13,0.67,0.8,0.79,0.79,0,2,2,2,0,2,0,"40,43",13,3,0,0,3,0,0,0,1,2,20,16,4,6,16,10,10,19,54,46,1.33,1.32,1.93,1.68,2.92,37,65,65,45,19,27,57,57,90,11.17,5.17,3.28,3.47,1.97,1.32,1.99,3.4,6.5,1.7,2.05,Stadio Arechi (Salerno)
1637514000,Nov 21 2021 - 5:00pm,complete,0.0,Inter Milan,Napoli,Paolo Valeri,13,2.2,2.67,2.37,2.26,3,2,5,3,2,1,"25,44,61","17,78",4,1,4,0,3,0,1,3,3,0,17,10,8,4,9,6,15,16,45,55,2.03,1.81,1.97,1.22,3.15,47,84,64,47,10,55,74,55,92,9.77,3.37,2.28,3.27,3.1,1.25,1.65,2.9,5.5,1.62,2.2,Stadio Giuseppe Meazza (Milano)
1637523900,Nov 21 2021 - 7:45pm,complete,0.0,Genoa,Roma,Massimiliano Irrati,13,0.6,1.0,0.89,1.42,0,2,2,0,0,0,0,"82,90'4",2,7,3,0,2,0,1,2,1,1,4,21,3,6,1,15,13,13,41,59,1.63,2.35,0.62,2.17,3.52,74,82,82,54,35,27,64,72,82,14.2,5.57,5.3,4.12,1.57,1.19,1.57,2.22,4.5,1.62,2.2,Stadio Comunale Luigi Ferraris (Genova)
1637602200,Nov 22 2021 - 5:30pm,complete,0.0,Hellas Verona,Empoli,Matteo Gariglio,13,2.0,2.4,1.58,1.26,2,1,3,0,0,0,"49,90'1",67,1,3,1,0,3,0,1,0,1,2,24,11,5,5,19,6,7,13,57,43,1.48,1.58,2.36,1.24,3.57,62,90,70,52,35,35,100,54,90,9.2,5.07,1.8,3.35,3.45,1.19,1.57,2.45,4.33,1.62,2.2,Stadio Marc'Antonio Bentegodi (Verona)
1637610300,Nov 22 2021 - 7:45pm,complete,0.0,Torino,Udinese,Ivano Pezzuto,13,1.67,1.0,1.53,1.16,2,1,3,1,1,0,"8,48",77,4,7,1,0,3,0,0,1,1,2,13,19,4,9,9,10,19,17,52,48,1.81,1.42,1.39,2.08,2.7,45,72,44,27,19,19,54,72,90,9.87,4.4,1.8,3.25,3.6,1.4,1.79,4.0,8.0,1.95,1.8,Stadio Olimpico Grande Torino (Torino)
1637955900,Nov 26 2021 - 7:45pm,complete,0.0,Cagliari,Salernitana,Daniele Doveri,14,0.71,0.5,0.79,0.84,1,1,2,0,0,0,73,90,7,6,3,0,1,0,2,1,0,1,21,10,4,3,17,7,13,10,57,43,1.41,1.43,2.03,1.14,3.23,68,92,77,38,16,16,77,62,93,8.43,4.96,2.2,3.5,3.1,1.26,1.73,3.0,5.5,1.67,2.1,Unipol Domus (Cagliari)
1638021600,Nov 27 2021 - 2:00pm,complete,0.0,Empoli,Fiorentina,Juan Luca Sacchi,14,0.57,1.29,0.89,1.11,2,1,3,0,0,0,"87,89",57,8,5,1,0,1,0,0,1,0,1,19,18,7,8,12,10,15,10,51,49,1.71,1.29,1.9,2.17,2.93,57,72,65,36,15,22,79,57,79,10.29,5.86,3.35,3.55,2.1,1.2,1.65,2.65,4.75,1.57,2.25,Stadio Carlo Castellani (Empoli)
1638021600,Nov 27 2021 - 2:00pm,complete,0.0,Sampdoria,Hellas Verona,Lorenzo Maggioni,14,0.71,0.67,1.11,1.21,3,1,4,1,0,1,"51,77,90",37,4,5,4,0,1,0,0,4,0,1,16,14,7,4,9,10,13,16,41,59,1.53,1.23,1.83,1.54,3.45,77,85,68,54,24,61,85,38,85,7.74,6.76,2.6,3.3,2.7,1.28,1.88,3.0,5.5,1.62,2.2,Stadio Comunale Luigi Ferraris (Genova)
1638032400,Nov 27 2021 - 5:00pm,complete,0.0,Juventus,Atalanta,Giovanni Ayroldi,14,1.67,2.67,1.84,2.05,0,1,1,1,0,1,0,28,6,4,4,0,5,0,0,4,3,2,15,8,2,2,13,6,13,20,59,41,1.56,1.84,1.39,0.97,2.75,67,67,58,34,17,42,83,33,75,9.17,5.0,2.17,3.45,3.15,1.22,1.55,2.21,5.0,1.57,2.25,Allianz Stadium (Torino)
1638042300,Nov 27 2021 - 7:45pm,complete,0.0,Venezia,Inter Milan,Livio Marinelli,14,1.4,2.0,0.74,2.05,0,2,2,1,0,1,0,"34,90'6",3,9,2,0,0,0,0,2,0,0,7,27,2,12,5,15,9,4,44,56,1.29,1.9,0.86,3.04,3.05,83,90,66,39,10,25,90,69,83,9.26,5.66,7.85,4.71,1.37,1.19,1.53,2.35,4.5,1.75,2.0,Stadio Pierluigi Penzo (Venezia)
1638099000,Nov 28 2021 - 11:30am,complete,0.0,Udinese,Genoa,Francesco Meraviglia,14,1.29,0.86,1.32,0.58,0,0,0,0,0,0,0,0,8,1,3,0,4,0,1,2,2,2,17,10,5,3,12,7,18,11,43,57,1.59,1.49,1.88,1.06,3.29,64,86,64,57,22,36,72,72,93,8.0,5.14,2.0,3.4,3.85,1.33,1.87,3.6,7.0,1.8,1.95,Dacia Arena (Udine)
1638108000,Nov 28 2021 - 2:00pm,complete,0.0,AC Milan,Sassuolo,Gianluca Manganiello,14,2.67,1.17,2.11,1.37,1,3,4,3,1,2,21,"24,33,66",7,6,4,1,2,0,0,5,2,0,16,17,3,7,13,10,15,7,50,50,1.81,1.59,1.68,1.9,3.33,75,92,67,42,33,50,92,42,67,8.84,4.0,1.6,4.25,5.0,1.15,1.52,2.25,4.0,1.62,2.2,Stadio Giuseppe Meazza (Milano)
1638108000,Nov 28 2021 - 2:00pm,complete,0.0,Spezia,Bologna,Luca Massimi,14,1.17,0.83,0.95,0.95,0,1,1,0,0,0,0,83,3,6,3,0,1,0,1,2,0,1,14,18,5,6,9,12,15,12,43,57,1.5,1.54,1.54,1.94,3.0,67,75,59,25,25,34,42,67,92,9.5,5.17,2.9,3.5,2.35,1.24,1.7,2.85,5.0,1.62,2.2,Stadio Alberto Picco (La Spezia)
1638118800,Nov 28 2021 - 5:00pm,complete,0.0,Roma,Torino,Daniele Chiffi,14,2.17,0.67,1.89,1.11,1,0,1,1,1,0,32,0,2,9,2,0,1,0,0,2,0,1,11,19,3,5,8,14,7,11,32,68,1.8,1.34,1.05,2.04,1.84,42,50,34,9,0,0,58,42,75,8.34,7.0,1.55,4.33,5.0,1.26,1.7,3.1,5.5,1.75,2.0,Stadio Olimpico (Roma)
1638128700,Nov 28 2021 - 7:45pm,complete,0.0,Napoli,Lazio,Daniele Orsato,14,2.67,0.83,1.89,1.47,4,0,4,3,3,0,"7,10,29,85",0,1,3,2,0,4,0,0,2,2,2,17,7,7,3,10,4,10,13,61,39,1.91,1.17,1.76,0.85,2.75,50,92,50,25,9,50,75,42,83,8.17,5.33,1.7,3.9,4.2,1.22,1.53,2.75,5.0,1.62,2.2,Stadio Diego Armando Maradona (Napoli)
1638293400,Nov 30 2021 - 5:30pm,complete,0.0,Atalanta,Venezia,Alberto Santoro,15,1.29,1.0,1.05,0.68,4,0,4,2,2,0,"7,12,57,67",0,4,2,0,0,1,0,0,0,0,1,20,9,9,5,11,4,11,9,59,41,1.88,1.15,2.34,1.04,2.78,62,81,55,28,15,35,61,67,80,8.61,5.75,1.16,6.5,11.0,1.13,1.43,1.97,3.6,1.83,1.88,Gewiss Stadium (Bergamo)
1638293400,Nov 30 2021 - 5:30pm,complete,0.0,Fiorentina,Sampdoria,Federico Dionisi,15,2.0,1.17,2.16,0.79,3,1,4,4,3,1,"23,32,45",15,3,6,0,0,3,0,0,0,1,2,17,14,8,6,9,8,6,16,60,40,1.88,1.38,1.99,1.47,3.33,50,92,84,33,17,42,92,67,84,10.67,5.33,1.71,3.45,3.8,1.24,1.63,2.9,5.5,1.68,2.05,Stadio Artemio Franchi (Firenze)
1638301500,Nov 30 2021 - 7:45pm,complete,0.0,Hellas Verona,Cagliari,Matteo Marcenaro,15,2.14,0.33,1.58,0.79,0,0,0,0,0,0,0,0,11,1,3,0,2,0,1,2,0,2,16,13,7,5,9,8,15,12,70,30,1.6,1.02,1.94,1.36,3.74,68,100,84,61,30,47,85,61,92,6.24,5.26,1.62,3.5,4.2,1.2,1.74,2.7,4.75,1.73,1.98,Stadio Marc'Antonio Bentegodi (Verona)
1638301500,Nov 30 2021 - 7:45pm,complete,0.0,Salernitana,Juventus,Francesco Fourneau,15,0.57,1.57,0.79,1.84,0,2,2,1,0,1,0,"21,70",4,4,1,0,1,0,1,0,0,1,6,20,0,8,6,12,14,9,26,74,1.42,1.54,0.55,2.3,2.79,50,72,50,36,14,43,65,36,93,10.58,3.57,6.25,4.35,1.35,1.2,1.58,2.7,5.0,1.93,1.78,Stadio Arechi (Salerno)
1638379800,Dec 01 2021 - 5:30pm,complete,0.0,Bologna,Roma,Luca Pairetto,15,1.86,1.29,1.47,1.42,1,0,1,1,1,0,35,0,3,3,3,0,4,0,1,2,1,3,7,17,4,8,3,9,9,18,43,57,1.7,2.33,0.96,1.93,3.36,50,79,64,50,36,29,43,72,93,16.0,5.86,3.4,3.75,2.05,1.2,1.64,2.25,4.75,1.51,2.4,Stadio Renato Dall'Ara (Bologna)
1638379800,Dec 01 2021 - 5:30pm,complete,0.0,Inter Milan,Spezia,Davide Ghersini,15,2.33,0.57,2.37,0.95,2,0,2,1,1,0,"36,58",0,11,1,1,0,2,0,1,0,1,1,33,8,13,5,20,3,18,10,63,37,2.02,1.29,3.46,0.96,4.22,69,100,84,62,31,62,92,69,100,10.9,4.24,1.18,7.5,15.0,1.12,1.36,1.91,3.3,1.75,1.95,Stadio Giuseppe Meazza (Milano)
1638387900,Dec 01 2021 - 7:45pm,complete,0.0,Genoa,AC Milan,Juan Luca Sacchi,15,0.5,2.29,0.89,2.42,0,3,3,2,0,2,0,"10,45'1,61",2,6,2,0,1,0,0,2,1,0,11,18,3,6,8,12,11,16,42,58,1.46,1.78,1.06,1.92,3.43,77,85,69,38,30,30,68,69,85,8.24,5.21,5.0,4.0,1.64,1.25,1.74,2.95,5.5,1.7,2.05,Stadio Comunale Luigi Ferraris (Genova)
1638387900,Dec 01 2021 - 7:45pm,complete,0.0,Sassuolo,Napoli,Ivano Pezzuto,15,1.14,2.29,1.26,2.26,2,2,4,0,0,0,"71,89","51,59",5,4,4,0,2,0,1,3,0,2,12,11,9,5,3,6,10,19,50,50,1.79,1.73,1.64,1.34,2.58,50,64,64,36,7,43,64,57,86,9.28,4.43,4.05,3.8,1.83,1.18,1.53,2.4,4.2,1.55,2.3,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1638466200,Dec 02 2021 - 5:30pm,complete,0.0,Torino,Empoli,Andrea Colombo,15,1.86,2.0,1.53,1.26,2,2,4,3,2,1,"10,15","34,72",1,11,1,1,3,0,1,1,1,2,9,18,4,7,5,11,9,15,41,59,1.75,1.53,1.31,2.28,2.92,54,85,61,23,16,16,77,68,92,9.4,4.36,1.64,3.45,4.15,1.24,1.7,2.85,5.0,1.7,2.05,Stadio Olimpico Grande Torino (Torino)
1638474300,Dec 02 2021 - 7:45pm,complete,0.0,Lazio,Udinese,Marco Piccinini,15,2.29,0.83,1.89,1.16,4,4,8,4,1,3,"34,51,56,79","17,32,44,90'9",5,4,2,1,4,2,2,1,1,5,15,13,7,6,8,7,11,11,62,38,1.78,1.53,1.94,1.58,3.11,54,77,52,37,23,30,68,62,92,10.21,4.64,1.52,3.75,4.65,1.25,1.7,2.95,5.5,1.73,1.98,Stadio Olimpico (Roma)
1638626400,Dec 04 2021 - 2:00pm,complete,0.0,AC Milan,Salernitana,Antonio Giua,16,2.29,0.57,2.11,0.84,2,0,2,2,2,0,"5,18",0,9,5,1,0,2,0,1,0,1,1,24,8,9,3,15,5,10,11,70,30,1.79,1.39,2.54,0.83,3.0,57,86,57,36,22,36,72,50,79,9.29,4.29,1.22,6.25,12.0,1.15,1.5,2.33,4.0,2.0,1.78,Stadio Giuseppe Meazza (Milano)
1638637200,Dec 04 2021 - 5:00pm,complete,0.0,Roma,Inter Milan,Marco Di Bello,16,2.29,2.13,1.89,2.05,0,3,3,3,0,3,0,"15,24,39",4,4,3,0,1,0,1,2,0,1,10,12,3,5,7,7,9,6,34,66,1.7,2.04,1.14,1.48,2.57,59,79,53,32,0,13,93,47,73,10.96,5.5,3.15,3.4,2.15,1.19,1.55,2.18,4.33,1.48,2.6,Stadio Olimpico (Roma)
1638647100,Dec 04 2021 - 7:45pm,complete,0.0,Napoli,Atalanta,Maurizio Mariani,16,2.71,2.71,1.89,2.05,2,3,5,2,1,1,"40,47","7,66,71",6,7,2,0,3,0,0,2,1,2,14,20,6,8,8,12,16,18,55,45,1.89,1.72,1.5,2.03,2.72,50,79,57,29,7,50,79,29,79,9.43,5.14,2.0,3.6,3.35,1.19,1.53,2.21,4.33,1.5,2.55,Stadio Diego Armando Maradona (Napoli)
1638703800,Dec 05 2021 - 11:30am,complete,0.0,Bologna,Fiorentina,Massimiliano Irrati,16,2.0,1.13,1.47,1.11,2,3,5,2,1,1,"42,83","33,51,67",0,2,3,0,3,0,1,2,1,2,12,7,4,5,8,2,12,15,37,63,1.61,1.4,1.2,1.17,2.51,44,57,50,26,13,13,44,50,82,11.75,6.38,2.88,3.25,2.5,1.28,1.85,3.1,6.0,1.66,2.2,Stadio Renato Dall'Ara (Bologna)
1638712800,Dec 05 2021 - 2:00pm,complete,0.0,Spezia,Sassuolo,Fabio Maresca,16,1.0,1.43,0.95,1.37,2,2,4,1,1,0,"35,47","66,79",2,5,4,0,3,0,3,1,1,2,12,24,6,9,6,15,11,9,34,66,1.51,1.63,1.37,2.51,3.08,79,79,72,36,22,36,65,50,93,8.57,4.85,3.5,3.6,2.05,1.18,1.56,2.4,4.0,1.48,2.65,Stadio Alberto Picco (La Spezia)
1638712800,Dec 05 2021 - 2:00pm,complete,0.0,Venezia,Hellas Verona,Alessandro Prontera,16,1.17,0.57,0.74,1.21,3,4,7,3,3,0,"12,19,27","52,65,67,85",1,6,2,1,2,0,0,3,1,1,9,19,6,8,3,11,13,14,44,56,1.22,1.27,1.29,2.11,3.05,77,85,54,37,23,30,85,55,85,6.76,5.67,3.9,3.3,2.0,1.32,1.95,3.4,6.5,1.75,2.05,Stadio Pierluigi Penzo (Venezia)
1638723600,Dec 05 2021 - 5:00pm,complete,0.0,Sampdoria,Lazio,Michael Fabbri,16,1.0,0.71,1.11,1.47,1,3,4,3,0,3,89,"7,17,37",7,0,4,0,2,1,3,1,0,3,2,4,2,4,0,0,13,9,48,52,1.57,1.12,0.0,0.0,3.53,66,94,80,60,14,67,87,47,87,7.5,6.93,3.4,3.6,2.05,1.22,1.6,2.8,5.0,1.6,2.3,Stadio Comunale Luigi Ferraris (Genova)
1638733500,Dec 05 2021 - 7:45pm,complete,0.0,Juventus,Genoa,Daniele Chiffi,16,1.43,0.88,1.84,0.58,2,0,2,1,1,0,"9,82",0,5,1,3,0,1,0,1,2,0,1,28,0,10,0,18,0,15,7,70,30,1.54,1.43,3.02,0.13,2.57,53,59,46,39,20,20,68,52,73,8.31,5.68,1.33,5.0,10.0,1.2,1.67,2.6,4.5,2.05,1.75,Allianz Stadium (Torino)
1638811800,Dec 06 2021 - 5:30pm,complete,0.0,Empoli,Udinese,Daniele Paterna,16,0.88,0.86,0.89,1.16,3,1,4,1,0,1,"49,59,78",22,8,6,4,0,3,0,1,3,2,1,22,19,4,9,18,10,12,18,58,42,1.74,1.53,2.04,2.12,3.52,66,86,66,40,27,34,73,73,87,10.92,5.02,2.8,3.5,2.4,1.28,1.85,3.2,6.0,1.62,2.2,Stadio Carlo Castellani (Empoli)
1638819900,Dec 06 2021 - 7:45pm,complete,0.0,Cagliari,Torino,Luca Massimi,16,0.75,0.57,0.79,1.11,1,1,2,1,0,1,53,31,5,2,2,0,4,0,1,1,2,2,15,8,3,3,12,5,12,24,49,51,1.49,1.44,1.62,1.04,2.28,59,65,39,19,7,7,59,46,80,8.75,5.81,3.25,3.3,2.18,1.36,2.03,3.75,7.5,1.8,1.95,Unipol Domus (Cagliari)
1639165500,Dec 10 2021 - 7:45pm,complete,0.0,Genoa,Sampdoria,Daniele Doveri,17,0.43,1.0,0.89,0.79,1,3,4,1,0,1,78,"7,49,67",8,3,2,0,2,0,0,2,1,1,13,14,3,7,10,7,15,17,53,47,1.4,1.39,1.45,1.6,3.0,50,86,71,36,14,36,72,57,72,9.86,5.43,2.66,3.48,2.83,1.34,1.85,3.46,7.0,1.73,1.98,Stadio Comunale Luigi Ferraris (Genova)
1639231200,Dec 11 2021 - 2:00pm,complete,0.0,Fiorentina,Salernitana,Davide Ghersini,17,2.14,0.5,2.16,0.84,4,0,4,1,1,0,"31,51,84,90",0,1,3,1,0,1,0,1,0,1,0,18,11,9,7,9,4,9,11,70,30,1.9,1.32,2.24,1.39,3.37,61,94,82,34,14,41,82,60,87,9.24,4.38,1.33,5.5,9.1,1.2,1.54,2.72,4.5,2.05,1.68,Stadio Artemio Franchi (Firenze)
1639242000,Dec 11 2021 - 5:00pm,complete,0.0,Venezia,Juventus,Paolo Valeri,17,1.0,1.75,0.74,1.84,1,1,2,1,0,1,55,32,3,11,4,0,2,0,1,3,1,1,14,18,5,5,9,13,20,10,39,61,1.23,1.63,1.54,1.82,3.02,67,87,54,27,21,34,87,55,93,7.25,4.49,6.5,4.3,1.35,1.26,1.73,2.97,5.05,1.98,1.75,Stadio Pierluigi Penzo (Venezia)
